2021/09/15 18:41:36.5636 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:36.5642 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:36.5646 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:41:36.6021 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:36.6040 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:36.6045 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:41:39.2544 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:39.2556 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:39.8001 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:41:40.2010 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:40.2037 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:40.2267 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:41:40.3137 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:40.3143 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:40.4043 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:41:42.9169 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:42.9505 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:42.9531 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:41:44.9068 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:41:44.9131 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:41:44.9148 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:58:43.1337 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:58:43.1338 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:58:43.1338 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:58:44.5317 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:58:44.5318 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:58:44.5319 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 18:58:54.9011 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 18:58:54.9019 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 18:58:54.9024 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 19:59:32.0462 debug   daemon/server-dns/Server : QTYPE[1] zhrtvzemyq.cluster.local. -> NOT FOUND
2021/09/15 19:59:32.0462 debug   daemon/server-dns/Server : QTYPE[28] zhrtvzemyq.cluster.local. -> NOT FOUND
2021/09/15 19:59:32.0464 debug   daemon/server-dns/Server : QTYPE[1] ybgebfqtgivhxf.cluster.local. -> NOT FOUND
2021/09/15 19:59:32.0466 debug   daemon/server-dns/Server : QTYPE[28] ybgebfqtgivhxf.cluster.local. -> NOT FOUND
2021/09/15 19:59:32.0469 debug   daemon/server-dns/Server : QTYPE[1] ozjolubccuuyuow.cluster.local. -> NOT FOUND
2021/09/15 19:59:32.0486 debug   daemon/server-dns/Server : QTYPE[28] ozjolubccuuyuow.cluster.local. -> NOT FOUND
2021/09/15 19:59:33.3811 debug   daemon/server-dns/Server : QTYPE[1] llvmprrmvyzgz.cluster.local. -> NOT FOUND
2021/09/15 19:59:33.3819 debug   daemon/server-dns/Server : QTYPE[28] llvmprrmvyzgz.cluster.local. -> NOT FOUND
2021/09/15 19:59:33.3829 debug   daemon/server-dns/Server : QTYPE[28] mtbdazgteqsqm.cluster.local. -> NOT FOUND
2021/09/15 19:59:33.3830 debug   daemon/server-dns/Server : QTYPE[1] mtbdazgteqsqm.cluster.local. -> NOT FOUND
2021/09/15 19:59:33.3832 debug   daemon/server-dns/Server : QTYPE[1] pcqfqmnpycan.cluster.local. -> NOT FOUND
2021/09/15 19:59:33.3834 debug   daemon/server-dns/Server : QTYPE[28] pcqfqmnpycan.cluster.local. -> NOT FOUND
2021/09/15 19:59:34.7250 debug   daemon/server-dns/Server : QTYPE[1] glqehuyh.cluster.local. -> NOT FOUND
2021/09/15 19:59:34.7254 debug   daemon/server-dns/Server : QTYPE[28] glqehuyh.cluster.local. -> NOT FOUND
2021/09/15 19:59:34.7264 debug   daemon/server-dns/Server : QTYPE[1] orrceyifpn.cluster.local. -> NOT FOUND
2021/09/15 19:59:34.7266 debug   daemon/server-dns/Server : QTYPE[28] orrceyifpn.cluster.local. -> NOT FOUND
2021/09/15 19:59:34.7271 debug   daemon/server-dns/Server : QTYPE[1] vzovgzvo.cluster.local. -> NOT FOUND
2021/09/15 19:59:34.7275 debug   daemon/server-dns/Server : QTYPE[28] vzovgzvo.cluster.local. -> NOT FOUND
2021/09/15 19:59:38.7444 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 19:59:38.7446 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 19:59:38.7448 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 19:59:40.1866 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 19:59:40.1868 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 19:59:40.1872 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 19:59:41.7183 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
2021/09/15 19:59:41.7234 debug   daemon/server-router/TUN writer : -> TUN icmp 10.42.0.0 -> 10.42.0.255, type destination unreachable, code 3
2021/09/15 19:59:41.7318 debug   daemon/server-router/TUN writer : -> TUN icmp 1.2.3.4 -> 1.2.3.4, type destination unreachable, code 3
2021/09/15 19:59:42.8927 debug   daemon/server-dns/Server : QTYPE[1] fvltzbxxkxadr.cluster.local. -> NOT FOUND
2021/09/15 19:59:42.8944 debug   daemon/server-dns/Server : QTYPE[28] fvltzbxxkxadr.cluster.local. -> NOT FOUND
2021/09/15 19:59:42.8947 debug   daemon/server-dns/Server : QTYPE[1] uysebeufgxgohx.cluster.local. -> NOT FOUND
2021/09/15 19:59:42.8963 debug   daemon/server-dns/Server : QTYPE[28] uysebeufgxgohx.cluster.local. -> NOT FOUND
2021/09/15 19:59:42.8980 debug   daemon/server-dns/Server : QTYPE[1] ruhdngwdqkoydt.cluster.local. -> NOT FOUND
2021/09/15 19:59:42.8990 debug   daemon/server-dns/Server : QTYPE[28] ruhdngwdqkoydt.cluster.local. -> NOT FOUND
2021/09/15 20:00:10.6147 debug   daemon/server-router/TUN writer : -> TUN icmp 10.43.0.0 -> 10.43.255.255, type destination unreachable, code 3
